amount,txn_hour,user_age,device_change,is_foreign,account_age_days,prev_txn_24h,avg_amount_30d,location_distance_km,label,merchant_cat_entertainment,merchant_cat_food,merchant_cat_grocery,merchant_cat_others,merchant_cat_travel,merchant_cat_utilities,txn_type_merchant,txn_type_p2p,txn_type_recharge
1329.0,6,21,0,0,2725,2,318.0,0.55,0,0,1,0,0,0,0,1,0,0
1812.0,9,37,0,0,3988,2,235.0,2.75,0,0,0,0,1,0,0,1,0,0
1710.0,19,25,0,0,572,3,1303.0,3.31,0,0,1,0,0,0,0,1,0,0
787.0,8,44,1,0,4194,0,571.0,2.37,0,0,0,0,0,0,0,1,0,0
23.0,13,53,0,0,1617,1,756.0,4.18,0,0,0,0,0,0,0,1,0,0
1312.0,22,26,0,0,4650,3,2618.0,8.41,0,0,0,0,0,0,0,1,0,0
438.0,13,60,0,0,1687,1,406.0,5.65,0,0,1,0,0,0,0,1,0,0
897.0,10,41,0,0,425,0,1347.0,10.09,0,0,0,0,0,1,0,1,0,0
4740.0,0,54,0,0,2633,0,815.0,4.78,0,0,0,1,0,0,0,1,0,0
764.0,3,58,0,0,2587,0,720.0,0.55,0,0,0,0,0,0,1,1,0,0
2747.0,5,57,0,0,1617,1,45.0,0.81,0,0,0,0,0,0,1,1,0,0
313.0,21,47,0,0,1769,1,1948.0,2.48,0,0,0,1,0,0,0,0,0,0
1674.0,21,43,0,0,2222,0,208.0,1.67,0,0,0,0,0,0,1,0,0,0
5659.0,4,21,0,0,4881,2,513.0,5.28,0,0,0,0,0,0,1,1,0,0
161.0,2,69,0,0,1649,2,1116.0,4.92,0,0,1,0,0,0,0,1,0,0
13.0,1,18,0,0,763,0,591.0,3.11,0,0,0,1,0,0,0,1,0,0
853.0,2,37,0,0,4043,2,3.0,5.16,0,0,0,0,0,0,1,1,0,0
146.0,8,45,0,0,1910,1,2381.0,12.1,0,0,0,0,1,0,0,0,1,0
2070.0,18,62,0,0,1193,2,17.0,3.38,0,0,1,0,0,0,0,1,0,0
3690.0,18,41,1,0,4681,1,75.0,2.13,0,0,1,0,0,0,0,0,0,0
854.0,16,45,0,0,782,2,203.0,3.23,0,0,1,0,0,0,0,1,0,0
449.0,17,45,0,0,4872,2,731.0,0.78,0,0,0,0,0,0,0,0,1,0
855.0,10,22,0,0,2027,3,2836.0,0.51,0,0,0,0,0,0,1,1,0,0
1928.0,11,49,0,0,2892,2,2048.0,2.64,0,0,0,1,0,0,0,0,1,0
14.0,2,69,0,0,3975,1,843.0,12.85,0,0,0,1,0,0,0,1,0,0
1335.0,17,47,0,0,2627,1,1083.0,9.94,0,0,1,0,0,0,0,1,0,0
1425.0,23,38,0,0,3994,0,996.0,5.67,0,0,0,0,0,0,0,1,0,0
1523.0,5,59,0,0,430,0,929.0,6.35,0,0,1,0,0,0,0,1,0,0
416.0,6,33,0,0,953,0,1339.0,9.85,0,0,0,1,0,0,0,0,1,0
1878.0,0,25,0,0,3196,0,332.0,12.35,0,0,0,0,0,0,0,0,1,0
144.0,5,29,0,0,1198,0,200.0,5.39,0,0,0,0,1,0,0,0,0,0
333.0,17,49,0,0,2696,1,342.0,2.44,0,0,0,0,1,0,0,0,1,0
3149.0,12,42,0,0,3512,1,40.0,0.8,0,0,0,1,0,0,0,1,0,0
2013.0,21,20,0,0,3970,1,2730.0,0.03,0,0,1,0,0,0,0,1,0,0
21.0,18,43,0,0,4710,2,1076.0,5.22,0,0,0,1,0,0,0,1,0,0
428.0,6,53,0,0,4468,4,192.0,2.54,0,0,1,0,0,0,0,0,0,1
362.0,18,34,0,0,287,2,236.0,0.42,0,0,1,0,0,0,0,1,0,0
474.0,8,44,0,0,4071,2,3926.0,1.63,0,0,0,1,0,0,0,1,0,0
427.0,2,69,0,0,3163,1,1169.0,3.16,0,0,0,0,0,1,0,1,0,0
97.0,22,39,0,0,1233,2,444.0,7.65,0,0,0,1,0,0,0,0,1,0
921.0,11,62,0,0,2595,0,185.0,1.89,0,0,0,0,0,0,0,0,0,0
1979.0,19,55,0,0,942,1,33.0,5.34,0,1,0,0,0,0,0,0,1,0
1400.0,23,52,0,0,4673,0,885.0,0.22,0,0,0,0,0,0,1,1,0,0
1676.0,17,63,0,0,2269,1,1211.0,16.4,0,0,1,0,0,0,0,0,1,0
127.0,7,24,0,0,858,0,91.0,17.82,0,0,1,0,0,0,0,0,0,0
4539.0,8,20,0,0,1587,1,2.0,3.76,0,0,1,0,0,0,0,0,0,1
2735.0,12,23,0,0,856,0,354.0,5.36,0,0,1,0,0,0,0,0,1,0
2453.0,7,30,0,0,1216,4,881.0,7.23,0,0,1,0,0,0,0,0,1,0
2597.0,21,63,0,0,1703,4,2059.0,17.6,0,0,1,0,0,0,0,0,0,0
4048.0,9,32,0,0,4863,4,1693.0,3.93,0,0,1,0,0,0,0,1,0,0
1179.0,16,43,0,0,3955,1,933.0,7.04,0,0,0,0,0,0,1,1,0,0
335.0,6,65,0,0,4582,1,1346.0,1.07,0,0,0,0,0,1,0,0,1,0
1439.0,16,50,0,0,1141,1,352.0,0.84,0,0,1,0,0,0,0,1,0,0
2037.0,22,32,0,0,843,1,225.0,6.23,0,0,1,0,0,0,0,0,1,0
2009.0,17,56,0,0,3837,3,106.0,12.88,0,0,1,0,0,0,0,1,0,0
1105.0,23,58,0,0,4317,1,160.0,4.19,0,0,1,0,0,0,0,1,0,0
106.0,1,64,0,0,3779,0,2636.0,3.82,0,0,1,0,0,0,0,1,0,0
696.0,2,31,0,0,713,1,2127.0,4.23,0,0,0,0,1,0,0,1,0,0
3803.0,18,36,0,0,227,1,38.0,10.58,0,0,0,0,0,0,1,0,1,0
1317.0,0,45,0,0,2617,1,508.0,8.05,0,0,0,0,1,0,0,0,1,0
1159.0,20,41,0,0,1606,1,374.0,8.09,0,0,0,0,0,1,0,0,1,0
470.0,20,67,0,0,3832,2,844.0,0.56,0,0,0,0,1,0,0,0,1,0
689.0,9,58,0,0,2633,0,318.0,7.13,0,0,0,0,0,0,1,0,1,0
3386.0,20,50,1,0,767,1,263.0,7.31,0,0,0,0,1,0,0,0,1,0
1647.0,13,29,0,0,4872,1,1325.0,0.71,0,0,0,1,0,0,0,1,0,0
2322.0,12,27,0,0,752,3,2352.0,3.19,0,0,0,0,0,0,0,1,0,0
909.0,8,24,0,0,2885,1,181.0,0.52,0,0,0,0,0,0,1,1,0,0
1492.0,5,63,0,0,522,1,215.0,2.53,0,0,0,0,1,0,0,0,1,0
428.0,5,18,0,0,1695,0,435.0,5.12,0,0,1,0,0,0,0,1,0,0
1834.0,18,32,1,0,262,1,980.0,1.23,0,0,0,1,0,0,0,0,1,0
837.0,20,18,0,0,1799,1,146.0,0.71,0,0,1,0,0,0,0,0,1,0
877.0,9,62,0,0,501,2,505.0,5.08,0,0,0,0,0,0,1,0,0,1
1572.0,22,37,0,0,3023,0,1470.0,8.77,0,0,0,1,0,0,0,1,0,0
4130.0,2,19,0,0,2061,0,213.0,0.84,0,0,0,0,0,1,0,0,1,0
99.0,17,20,0,0,4159,2,39.0,11.73,0,0,0,0,1,0,0,0,1,0
2612.0,20,53,0,0,3934,1,1899.0,6.68,0,0,0,0,1,0,0,0,0,0
519.0,18,33,0,0,2388,3,1239.0,5.67,0,0,0,1,0,0,0,0,1,0
880.0,4,46,0,0,4838,0,960.0,0.64,0,0,0,1,0,0,0,0,1,0
33.0,10,61,0,0,581,1,73.0,13.28,0,0,1,0,0,0,0,0,0,0
537.0,9,53,0,0,1852,3,1837.0,3.21,0,0,1,0,0,0,0,1,0,0
1048.0,16,61,0,0,2140,1,291.0,3.84,0,0,0,1,0,0,0,1,0,0
87.0,3,56,0,0,2193,1,190.0,3.59,0,1,0,0,0,0,0,1,0,0
1013.0,20,69,1,0,2223,2,535.0,3.79,0,0,1,0,0,0,0,1,0,0
3928.0,17,20,0,0,3463,1,2049.0,8.65,0,0,0,0,1,0,0,0,0,0
167.0,17,54,0,0,3217,0,4170.0,0.52,0,0,0,0,1,0,0,0,0,0
2169.0,0,61,0,0,2508,3,762.0,3.31,0,0,0,0,0,0,0,0,1,0
791.0,13,29,0,0,1982,3,2490.0,4.76,0,0,0,0,1,0,0,1,0,0
1597.0,7,37,0,0,4799,1,483.0,0.63,0,0,0,0,0,1,0,1,0,0
452.0,1,40,0,0,541,4,24.0,4.35,0,0,1,0,0,0,0,0,0,0
261.0,18,39,0,0,4333,0,258.0,3.56,0,0,1,0,0,0,0,0,0,0
262.0,14,49,0,0,1736,0,287.0,1.26,0,0,1,0,0,0,0,0,1,0
110.0,1,24,0,0,2820,1,1221.0,1.49,0,0,0,1,0,0,0,0,1,0
308.0,3,39,0,0,3944,0,106.0,0.45,0,0,0,0,0,0,1,0,1,0
1637.0,0,61,0,0,1616,1,154.0,6.11,0,0,0,0,0,0,0,1,0,0
3202.0,18,19,0,0,828,2,762.0,0.8,0,0,0,0,0,0,1,0,0,0
2524.0,20,31,0,1,965,4,112.0,7.78,0,0,0,1,0,0,0,1,0,0
1733.0,9,33,0,0,3642,3,547.0,11.02,0,0,0,0,0,0,0,1,0,0
176.0,0,41,0,0,4720,3,29.0,1.38,0,0,0,0,0,0,1,0,0,0
512.0,19,24,1,0,2106,0,884.0,1.51,0,0,0,0,0,0,1,0,0,1
556.0,21,21,0,0,3261,1,1912.0,0.66,0,0,1,0,0,0,0,0,0,0
431.0,14,69,0,0,1547,0,1663.0,3.89,0,0,0,0,0,0,0,1,0,0
1085.0,3,54,0,0,1592,2,61.0,16.65,0,0,0,0,1,0,0,0,0,1
1150.0,6,63,0,0,4887,2,715.0,1.4,0,0,0,0,0,0,1,1,0,0
662.0,6,58,1,0,4045,0,88.0,0.87,0,0,0,1,0,0,0,1,0,0
655.0,21,22,0,0,4276,2,44.0,4.66,0,0,1,0,0,0,0,0,1,0
2645.0,17,19,0,0,28,1,754.0,9.71,0,0,1,0,0,0,0,0,1,0
2336.0,12,22,0,0,1139,1,680.0,10.21,0,0,0,0,0,0,0,1,0,0
552.0,9,20,0,0,2948,2,79.0,2.12,0,0,0,0,0,0,1,1,0,0
3676.0,23,59,0,0,4316,0,357.0,7.73,0,0,0,0,1,0,0,0,1,0
4581.0,7,25,0,0,2442,1,305.0,4.49,0,0,0,0,0,1,0,0,0,0
593.0,9,43,0,0,2039,1,335.0,6.6,0,0,0,1,0,0,0,0,0,0
656.0,13,27,0,0,1810,0,324.0,5.65,0,0,0,0,1,0,0,0,0,0
1057.0,13,51,1,0,706,0,1393.0,0.68,0,0,0,1,0,0,0,1,0,0
4248.0,19,63,0,0,4690,2,349.0,2.21,0,0,0,0,1,0,0,0,1,0
3135.0,21,53,0,0,1704,1,321.0,7.2,0,0,0,0,0,0,0,0,0,0
162.0,10,29,0,0,2114,1,24.0,7.13,0,0,1,0,0,0,0,1,0,0
748.0,5,37,0,0,3094,5,1250.0,0.65,0,0,0,0,0,0,1,0,1,0
1209.0,20,46,0,0,3408,1,863.0,3.1,0,0,0,1,0,0,0,1,0,0
1049.0,0,31,0,0,3945,2,334.0,10.16,0,1,0,0,0,0,0,0,0,0
323.0,18,65,0,0,3248,1,481.0,7.84,0,0,0,0,0,0,1,1,0,0
2937.0,6,22,0,0,272,2,1264.0,4.35,0,0,0,0,0,0,0,0,1,0
1695.0,23,65,0,0,1378,2,338.0,1.16,0,0,0,0,0,0,1,0,1,0
2729.0,17,44,0,0,1378,1,513.0,1.96,0,0,1,0,0,0,0,0,1,0
2936.0,2,21,0,0,2893,1,16.0,5.3,0,0,0,1,0,0,0,1,0,0
2070.0,19,46,0,0,1968,1,2004.0,7.6,0,0,0,0,1,0,0,0,1,0
868.0,10,20,0,0,908,2,371.0,4.75,0,0,0,0,1,0,0,0,1,0
1415.0,4,50,0,0,4815,2,281.0,2.52,0,0,0,1,0,0,0,0,1,0
262.0,18,47,1,0,3806,1,751.0,4.3,0,0,1,0,0,0,0,0,1,0
1680.0,20,53,0,0,1759,0,598.0,0.02,0,0,0,1,0,0,0,1,0,0
296.0,23,26,0,0,1568,4,410.0,6.65,0,1,0,0,0,0,0,1,0,0
1776.0,23,18,0,0,364,2,2044.0,9.29,0,0,0,0,1,0,0,1,0,0
391.0,1,65,0,0,4682,1,361.0,0.24,0,0,1,0,0,0,0,1,0,0
188.0,21,40,0,0,203,1,5137.0,2.55,0,0,0,0,1,0,0,0,1,0
271.0,3,20,0,0,1932,1,1245.0,9.44,0,0,1,0,0,0,0,0,1,0
3.0,9,49,0,0,2557,1,1869.0,4.55,0,0,1,0,0,0,0,1,0,0
1903.0,1,41,0,0,615,0,266.0,3.3,0,0,0,0,1,0,0,0,1,0
1977.0,7,23,0,0,4271,0,58.0,0.46,0,0,1,0,0,0,0,0,0,1
1085.0,0,30,1,0,3390,1,435.0,6.68,0,0,1,0,0,0,0,0,0,0
264.0,5,66,0,0,3878,0,301.0,5.84,0,0,0,0,0,0,1,1,0,0
131.0,10,32,0,0,3438,2,50.0,4.45,0,0,0,1,0,0,0,0,1,0
29.0,9,47,0,0,1178,2,59.0,0.31,0,0,0,1,0,0,0,0,1,0
272.0,12,29,1,0,1320,2,153.0,5.15,0,0,0,0,1,0,0,0,0,0
3323.0,0,57,0,0,2994,0,380.0,0.27,0,0,0,0,0,0,1,0,1,0
415.0,1,65,0,0,1565,1,2190.0,8.63,0,0,0,0,1,0,0,0,1,0
656.0,2,52,0,0,2413,0,858.0,10.17,0,0,0,1,0,0,0,0,1,0
167.0,8,45,0,0,934,0,407.0,3.78,0,0,1,0,0,0,0,0,1,0
377.0,4,21,0,0,3773,2,1285.0,9.43,0,0,0,0,1,0,0,1,0,0
1099.0,9,24,0,0,266,2,672.0,2.56,0,0,0,1,0,0,0,1,0,0
1404.0,9,64,0,0,3031,1,432.0,1.71,0,0,0,1,0,0,0,0,0,0
422.0,11,60,0,0,508,0,125.0,3.31,0,0,1,0,0,0,0,0,1,0
89.0,17,33,0,0,1388,0,2094.0,4.09,0,0,1,0,0,0,0,0,1,0
744.0,20,39,0,0,4030,0,782.0,7.27,0,0,0,1,0,0,0,1,0,0
400.0,20,63,0,0,251,2,463.0,4.61,0,0,0,0,1,0,0,1,0,0
372.0,0,62,0,0,2567,2,461.0,9.68,0,0,0,0,1,0,0,0,0,1
4823.0,2,58,0,0,486,2,1159.0,13.73,0,0,0,0,0,0,1,1,0,0
1437.0,4,42,0,0,197,2,158.0,3.69,0,1,0,0,0,0,0,1,0,0
1221.0,16,67,0,0,1299,3,432.0,6.32,0,0,0,0,1,0,0,0,1,0
806.0,7,20,0,0,3617,1,52.0,3.28,0,0,0,0,0,1,0,1,0,0
840.0,16,69,0,0,1688,3,67.0,11.83,0,0,0,0,0,0,0,1,0,0
1168.0,8,39,0,0,3051,3,598.0,0.16,0,0,0,1,0,0,0,1,0,0
1788.0,5,48,0,0,3607,1,383.0,6.34,0,0,0,0,0,0,0,0,0,0
1817.0,16,54,0,0,2916,2,1017.0,3.43,0,0,0,0,0,0,0,1,0,0
283.0,7,39,0,1,2229,1,3458.0,0.32,0,0,0,1,0,0,0,0,1,0
1040.0,20,44,0,0,3950,1,1570.0,6.85,0,0,1,0,0,0,0,0,1,0
796.0,6,19,0,0,2197,1,467.0,2.49,0,0,0,1,0,0,0,0,0,0
3066.0,6,39,0,0,1362,0,380.0,3.75,0,0,0,0,0,0,0,0,0,1
1497.0,14,34,0,0,2662,2,704.0,6.24,0,0,1,0,0,0,0,1,0,0
1141.0,6,65,0,1,1073,1,77.0,1.45,0,0,0,1,0,0,0,1,0,0
184.0,21,37,0,0,1945,0,3516.0,1.7,0,1,0,0,0,0,0,1,0,0
1396.0,7,41,0,0,1063,1,3170.0,2.21,0,0,0,0,0,0,0,0,0,0
187.0,8,62,0,0,4651,1,2051.0,6.88,0,0,0,0,1,0,0,0,1,0
617.0,14,48,0,0,1230,1,868.0,20.04,0,0,0,0,1,0,0,0,1,0
231.0,1,69,0,0,226,2,560.0,2.25,0,0,0,0,0,1,0,0,1,0
1767.0,6,60,0,0,2486,4,981.0,4.72,0,0,0,0,0,1,0,0,0,0
346.0,14,25,0,0,1457,1,302.0,1.96,0,0,0,0,1,0,0,1,0,0
746.0,17,22,0,0,2,0,1530.0,10.47,0,0,0,1,0,0,0,0,0,1
3390.0,21,19,1,0,1535,0,116.0,13.71,0,0,0,0,1,0,0,1,0,0
343.0,17,21,0,0,303,2,1302.0,1.05,0,1,0,0,0,0,0,0,0,0
1063.0,9,52,0,0,4583,1,1617.0,5.31,0,0,0,0,0,1,0,1,0,0
815.0,21,51,0,0,2659,1,149.0,11.82,0,0,1,0,0,0,0,1,0,0
27.0,17,20,0,0,390,2,521.0,3.22,0,0,1,0,0,0,0,0,1,0
2361.0,0,65,0,0,3925,2,1778.0,2.04,0,0,0,0,0,0,1,1,0,0
107.0,6,37,0,0,2782,0,2561.0,11.8,0,0,0,0,0,0,1,0,1,0
964.0,2,26,0,0,2560,0,1334.0,1.49,0,0,0,0,0,1,0,1,0,0
1234.0,13,23,0,0,2037,0,2263.0,1.16,0,0,0,0,0,0,0,0,1,0
1485.0,11,64,0,0,990,2,2212.0,10.62,0,0,1,0,0,0,0,0,1,0
1750.0,13,22,0,0,2632,2,3118.0,5.02,0,0,1,0,0,0,0,1,0,0
438.0,3,58,0,0,3751,1,427.0,1.02,0,0,0,1,0,0,0,0,1,0
15.0,12,55,0,0,2698,4,271.0,5.15,0,0,0,1,0,0,0,0,1,0
1928.0,15,52,0,0,3184,2,802.0,10.45,0,0,0,1,0,0,0,0,1,0
1151.0,15,48,0,0,740,0,167.0,0.47,0,0,1,0,0,0,0,1,0,0
2713.0,21,30,0,0,503,0,651.0,1.48,0,0,1,0,0,0,0,0,1,0
2584.0,4,43,0,1,3820,0,693.0,4.63,0,0,0,0,0,0,0,1,0,0
2780.0,19,39,0,0,4488,2,1314.0,0.61,0,0,0,0,1,0,0,0,1,0
996.0,5,49,0,0,283,2,359.0,11.79,0,1,0,0,0,0,0,1,0,0
609.0,5,32,0,0,189,0,737.0,4.49,0,0,0,0,0,1,0,0,0,0
2352.0,17,28,0,0,4221,1,1869.0,4.4,0,0,0,1,0,0,0,0,0,0
900.0,5,33,0,0,3760,0,438.0,0.29,0,0,0,0,0,0,1,1,0,0
304.0,6,64,0,0,1815,0,678.0,2.73,0,0,1,0,0,0,0,1,0,0
2896.0,23,23,0,0,940,0,1239.0,1.08,0,0,0,0,1,0,0,0,1,0
3213.0,23,63,1,0,4583,1,230.0,8.27,0,0,0,0,0,1,0,1,0,0
942.0,15,28,0,0,3940,1,87.0,2.05,0,0,0,0,0,0,1,1,0,0
118.0,8,69,0,0,2662,1,916.0,2.58,0,0,0,0,1,0,0,1,0,0
736.0,12,27,0,0,1823,2,370.0,5.12,0,0,0,1,0,0,0,1,0,0
2441.0,11,33,0,0,1980,1,385.0,6.32,0,0,0,0,0,0,0,0,0,1
3481.0,18,29,0,0,3383,2,2128.0,7.8,0,0,0,0,0,0,1,0,1,0
341.0,22,24,1,0,408,1,419.0,0.96,0,0,0,0,0,0,0,0,0,1
104.0,22,56,0,0,1342,1,2458.0,1.52,0,0,0,1,0,0,0,1,0,0
3148.0,0,44,0,0,3219,3,90.0,0.48,0,0,0,0,0,1,0,0,0,0
740.0,7,41,0,0,2549,2,336.0,9.71,0,0,0,1,0,0,0,0,0,1
1171.0,3,67,0,0,808,2,945.0,1.89,0,0,0,0,0,0,1,0,0,0
5166.0,20,32,0,0,4454,2,108.0,0.67,0,0,0,0,1,0,0,0,1,0
103.0,21,23,0,0,273,0,392.0,1.87,0,0,0,1,0,0,0,1,0,0
1568.0,18,36,1,1,2915,0,1527.0,0.29,1,0,0,1,0,0,0,1,0,0
115.0,20,25,0,0,1036,0,1148.0,9.06,0,0,0,1,0,0,0,1,0,0
706.0,4,69,0,0,1191,2,265.0,1.69,0,0,0,1,0,0,0,0,1,0
2443.0,16,64,0,0,269,0,353.0,2.15,0,0,0,0,0,0,0,0,0,0
852.0,2,53,0,0,2142,0,563.0,14.1,0,0,0,0,0,0,0,0,0,0
8808.0,18,67,0,0,2154,2,1051.0,1.05,0,0,1,0,0,0,0,0,1,0
1228.0,0,30,0,0,1737,0,132.0,1.14,0,0,0,1,0,0,0,0,0,1
581.0,22,50,0,0,1337,3,600.0,4.11,0,0,0,0,0,1,0,0,0,1
373.0,0,49,0,0,4332,0,61.0,17.93,0,0,0,0,1,0,0,0,1,0
647.0,22,45,0,0,4156,1,406.0,11.57,0,1,0,0,0,0,0,0,0,0
699.0,19,57,0,0,3819,1,170.0,4.49,0,0,1,0,0,0,0,0,1,0
107.0,8,68,0,0,696,1,296.0,8.36,0,0,0,1,0,0,0,0,1,0
692.0,22,66,0,0,1433,0,322.0,3.34,0,0,0,0,0,1,0,0,0,0
936.0,4,27,0,0,1384,2,1176.0,2.85,0,0,1,0,0,0,0,1,0,0
1924.0,6,50,0,0,3972,0,246.0,2.56,0,0,0,0,0,0,0,0,1,0
1604.0,5,18,0,0,3711,3,872.0,3.03,0,0,0,0,1,0,0,0,0,0
1850.0,16,38,0,0,3719,0,610.0,6.14,0,0,0,1,0,0,0,0,1,0
13.0,21,22,0,0,3652,2,1305.0,8.61,0,0,0,1,0,0,0,0,1,0
368.0,16,18,0,0,2135,0,310.0,4.29,0,0,0,0,1,0,0,1,0,0
1626.0,12,38,0,0,748,1,4186.0,10.16,0,0,0,0,1,0,0,1,0,0
992.0,11,42,1,0,3180,0,281.0,5.09,0,0,0,1,0,0,0,0,0,0
8.0,3,37,0,0,2697,1,693.0,8.12,0,0,1,0,0,0,0,1,0,0
2448.0,7,62,0,0,377,1,800.0,5.85,0,0,0,0,0,0,1,1,0,0
2223.0,4,26,0,0,4053,0,618.0,7.43,0,0,0,0,0,1,0,0,1,0
1193.0,4,33,0,0,387,1,1566.0,0.1,0,0,0,0,0,0,0,0,1,0
103.0,12,45,0,1,4159,1,96.0,10.1,0,0,0,0,0,0,1,0,1,0
2182.0,10,57,0,0,4326,2,728.0,10.85,0,0,0,0,1,0,0,0,1,0
1315.0,7,63,0,0,4050,5,565.0,9.2,0,0,0,1,0,0,0,1,0,0
2285.0,7,66,0,0,2423,0,432.0,6.55,0,0,0,0,1,0,0,0,1,0
2090.0,0,53,0,0,2286,2,340.0,7.74,0,0,0,0,1,0,0,0,1,0
2437.0,12,56,0,1,4063,0,133.0,1.0,0,0,0,1,0,0,0,0,1,0
1095.0,4,66,0,0,386,2,840.0,0.24,0,1,0,0,0,0,0,1,0,0
227.0,20,41,0,0,1062,0,100.0,1.71,0,0,0,1,0,0,0,1,0,0
1668.0,7,33,0,0,519,3,1414.0,2.92,0,0,0,0,0,1,0,1,0,0
1453.0,16,31,0,0,1101,1,475.0,1.58,0,1,0,0,0,0,0,1,0,0
2034.0,22,65,0,0,1467,1,744.0,10.23,0,0,0,1,0,0,0,0,0,0
279.0,22,51,0,0,1793,1,65.0,16.68,0,0,0,0,0,1,0,1,0,0
325.0,12,41,0,0,4133,1,78.0,7.37,0,0,0,0,1,0,0,0,0,0
3317.0,8,64,0,0,4505,1,215.0,3.24,0,0,1,0,0,0,0,0,1,0
2079.0,1,28,0,0,3650,1,1210.0,0.79,0,0,0,1,0,0,0,1,0,0
3583.0,18,62,0,0,4056,2,532.0,10.28,0,0,0,0,0,0,0,1,0,0
2133.0,19,53,0,0,844,2,298.0,9.23,0,0,0,0,0,0,1,0,0,0
1364.0,16,18,0,0,3333,1,1515.0,0.89,0,0,0,0,1,0,0,0,1,0
1593.0,6,64,0,0,4650,5,170.0,0.25,0,0,0,0,1,0,0,0,1,0
3299.0,2,29,0,0,3520,0,240.0,11.46,0,0,1,0,0,0,0,0,1,0
1297.0,18,38,0,0,3066,0,1200.0,8.63,0,0,1,0,0,0,0,0,1,0
1501.0,18,26,1,0,1838,0,22.0,13.61,1,0,0,1,0,0,0,1,0,0
255.0,23,56,0,0,3143,2,199.0,2.21,0,0,0,1,0,0,0,0,0,0
963.0,8,20,0,0,246,0,589.0,5.36,0,0,1,0,0,0,0,0,1,0
1890.0,9,33,0,0,4098,2,1972.0,9.98,0,0,1,0,0,0,0,1,0,0
474.0,13,21,0,0,4976,1,247.0,2.09,0,0,1,0,0,0,0,1,0,0
339.0,17,43,0,0,342,0,192.0,3.22,0,0,0,0,1,0,0,1,0,0
565.0,14,63,0,1,726,5,2948.0,3.79,0,0,0,0,0,0,1,0,1,0
415.0,0,30,0,0,2887,0,595.0,0.15,0,0,0,0,0,0,1,1,0,0
363.0,5,37,0,0,4153,0,52.0,8.81,0,0,0,1,0,0,0,0,0,1
830.0,14,36,0,0,1310,2,259.0,14.39,0,0,0,0,1,0,0,1,0,0
3576.0,5,44,0,0,1480,1,610.0,2.7,0,1,0,0,0,0,0,0,1,0
1061.0,17,19,0,0,1747,0,60.0,4.72,0,0,0,0,1,0,0,1,0,0
312.0,0,27,1,0,4289,3,944.0,3.9,0,0,1,0,0,0,0,0,1,0
120.0,23,42,0,0,1146,0,591.0,2.14,0,0,1,0,0,0,0,1,0,0
1787.0,2,36,0,0,1896,0,990.0,0.43,0,0,1,0,0,0,0,0,0,0
724.0,16,32,0,0,667,1,335.0,3.67,0,0,0,1,0,0,0,0,1,0
2588.0,15,56,0,0,586,1,436.0,1.4,0,0,0,0,0,0,1,1,0,0
1616.0,7,64,0,0,354,1,2106.0,5.28,0,0,0,0,1,0,0,1,0,0
2386.0,16,66,0,0,2223,1,189.0,3.85,0,0,0,1,0,0,0,1,0,0
476.0,7,41,0,0,4994,1,32.0,4.46,0,0,0,0,0,0,0,1,0,0
1768.0,16,33,0,0,2727,0,3223.0,4.6,0,0,0,0,0,1,0,0,1,0
460.0,8,34,0,0,2615,1,6.0,10.84,0,0,0,1,0,0,0,0,0,0
4197.0,11,33,0,0,3098,0,1753.0,0.8,0,0,0,0,0,0,1,0,0,1
1517.0,18,35,0,0,44,6,1399.0,8.19,0,0,0,0,0,0,1,0,1,0
588.0,3,66,1,0,1605,1,535.0,15.47,1,0,0,1,0,0,0,0,1,0
471.0,20,21,0,0,2896,1,978.0,6.39,0,0,0,0,1,0,0,0,0,1
318.0,21,19,0,0,524,1,89.0,0.75,0,0,1,0,0,0,0,0,1,0
1779.0,10,66,0,1,1129,3,1154.0,9.49,0,0,0,0,1,0,0,1,0,0
370.0,3,66,0,0,3345,2,1225.0,7.85,0,1,0,0,0,0,0,0,1,0
1357.0,13,48,0,0,2841,1,42.0,9.93,0,0,0,0,1,0,0,0,1,0
461.0,13,19,0,0,658,0,550.0,3.33,0,0,0,0,0,0,0,0,1,0
1627.0,5,19,0,1,2387,2,2367.0,8.58,0,0,0,1,0,0,0,0,1,0
2531.0,16,32,0,0,1863,2,2415.0,0.84,0,0,0,0,0,0,0,0,0,1
2258.0,1,65,0,0,3439,2,3334.0,4.3,0,0,1,0,0,0,0,1,0,0
2146.0,7,60,0,0,3823,1,855.0,4.01,0,0,0,0,1,0,0,1,0,0
312.0,3,46,0,0,777,2,122.0,11.35,0,0,1,0,0,0,0,0,1,0
139.0,9,51,0,0,1664,0,426.0,9.94,0,0,0,0,1,0,0,0,1,0
1801.0,6,57,0,0,3194,4,1038.0,6.29,0,0,0,1,0,0,0,1,0,0
689.0,3,49,1,0,756,1,267.0,0.96,0,0,0,1,0,0,0,0,0,0
849.0,15,38,0,0,4655,3,1329.0,8.22,0,0,0,0,1,0,0,0,0,1
47.0,13,47,0,0,2994,2,1581.0,4.76,0,0,1,0,0,0,0,0,0,0
451.0,15,41,0,0,4416,3,1154.0,8.48,0,1,0,0,0,0,0,0,1,0
51.0,8,61,0,0,3696,0,335.0,13.93,0,0,0,1,0,0,0,0,1,0
3170.0,3,31,0,0,303,3,1082.0,2.99,0,0,0,0,1,0,0,0,1,0
